SEABase,State,Link,FIPS,Raw
http://www.ride.ri.gov/,Rhode Island,http://www.ride.ri.gov/BoardofEducation/BoardRegulations.aspx,RI,Board Regulations
http://www.ride.ri.gov/,Rhode Island,http://www.ride.ri.gov/BoardofEducation/RI2015-2020StrategicPlanforEducation.aspx,RI,RI 2015-2020 Strategic Plan for Education
http://www.ride.ri.gov/,Rhode Island,/StudentsFamilies/Overview.aspx,RI,Learn More
http://www.ride.ri.gov/,Rhode Island,/TeachersAdministrators/Overview.aspx,RI,Learn More
http://www.ride.ri.gov/,Rhode Island,/InstructionAssessment/Overview.aspx,RI,Learn More
http://www.ride.ri.gov/,Rhode Island,/InformationAccountability/Overview.aspx,RI,Learn More
http://www.ride.ri.gov/,Rhode Island,/Assessment-Results,RI,PARCC RI Assessment Results
http://www.ride.ri.gov/,Rhode Island,/Assessment-Results,RI,
http://www.ride.ri.gov/,Rhode Island,/Funding-Formula-Working-Group,RI,Funding Formula Working Group
http://www.ride.ri.gov/,Rhode Island,/Funding-Formula-Working-Group,RI,
http://www.ride.ri.gov/,Rhode Island,/TeachersAdministrators/EducatorRecognition/DistrictTeacherOfTheYear.aspx,RI,"Meet Sharon LaFrenaye, 2015-16 Exeter-West Greenwich Teacher of the Year"
http://www.ride.ri.gov/,Rhode Island,/TeachersAdministrators/EducatorRecognition/DistrictTeacherOfTheYear.aspx#DTOYblog,RI,blog post here
http://www.ride.ri.gov/,Rhode Island,/InsideRIDE/RIDEOffices/CommissionersOffice.aspx#message,RI,Read more...
http://www.ride.ri.gov/,Rhode Island,http://www.addthis.com/bookmark.php?v=250,RI,Share
http://www.ride.ri.gov/,Rhode Island,/InsideRIDE/AdditionalInformation/News.aspx,RI,Top News
http://www.ride.ri.gov/,Rhode Island,/AboutthisSite/RSSFeeds.aspx,RI,
http://www.ride.ri.gov/,Rhode Island,http://www.ride.ri.gov/InsideRIDE/AdditionalInformation/News/ViewArticle/tabid/408/ArticleId/292/Advanced-Coursework-Network-to-provide-opportunities-for-R-I-students-RIDE-seeks-initial-proposals-f.aspx,RI,Advanced Coursework Network to provide opportunities for R.I. students; RIDE seeks initial proposals from coursework providers
http://www.ride.ri.gov/,Rhode Island,http://www.ride.ri.gov/InsideRIDE/AdditionalInformation/News/ViewArticle/tabid/408/ArticleId/287/Latest-assessment-results-confirm-more-work-to-be-done-in-teaching-learning.aspx,RI,"Latest assessment results confirm more work to be done in teaching, learning"
http://www.ride.ri.gov/,Rhode Island,http://www.ride.ri.gov/InsideRIDE/AdditionalInformation/News/ViewArticle/tabid/408/ArticleId/283/RIDE-to-hold-public-hearing-on-school-calendar-regulations.aspx,RI,RIDE to hold public hearing on school-calendar regulations
http://www.ride.ri.gov/,Rhode Island,http://www.ride.ri.gov/InsideRIDE/AdditionalInformation/News/ViewArticle/tabid/408/ArticleId/282/Board-approves-plan-to-prepare-all-students-for-success-First-R-I-strategic-plan-to-encompass-entire.aspx,RI,Board approves plan to prepare all students for success; First R.I. strategic plan to encompass entire system of public education
http://www.ride.ri.gov/,Rhode Island,/TeachersAdministrators/EducatorCertification.aspx,RI,Getting Certified
http://www.ride.ri.gov/,Rhode Island,/BoardofEducation/RI2015-2020StrategicPlanforEducation.aspx,RI,RI Strategic Plan
http://www.ride.ri.gov/,Rhode Island,/InsideRIDE/AdditionalInformation/VisitingRIDE.aspx,RI,Map & Directions
http://www.ride.ri.gov/,Rhode Island,/InsideRIDE/RIDEOffices/RIDEStaffDirectory.aspx,RI,Staff Directory
http://www.ride.ri.gov/,Rhode Island,/InsideRIDE/AdditionalInformation/RIDEEmploymentOpportunities.aspx,RI,Employment Opportunities
http://www.ride.ri.gov/,Rhode Island,/TeachersAdministrators/EducatorCertification.aspx,RI,Getting Certified
http://www.ride.ri.gov/,Rhode Island,/TeachersAdministrators/OtherToolsInformation.aspx,RI,Teacher Resources
http://www.ride.ri.gov/,Rhode Island,/InsideRIDE/RIDEOffices.aspx,RI,Offices & Programs
http://www.ride.ri.gov/,Rhode Island,/InsideRIDE/RIDEOffices/CommissionersOffice.aspx,RI,Commissioner's Office
http://www.ride.ri.gov/,Rhode Island,/InsideRIDE/RIDEOffices.aspx,RI,RIDE Offices
http://www.ride.ri.gov/,Rhode Island,/InsideRIDE/RIDEOffices/RIDEStaffDirectory.aspx,RI,Staff Directory
http://www.ride.ri.gov/,Rhode Island,http://www2.ride.ri.gov/applications/RideDirectory/Comments.aspx,RI,Comment Form
http://www.ride.ri.gov/,Rhode Island,/AboutthisSite/Disclaimer.aspx,RI,Disclaimer
http://www.ride.ri.gov/,Rhode Island,/AboutthisSite/SiteMap.aspx,RI,Site Map
http://www.ride.ri.gov/,Rhode Island,http://www.ride.ri.gov/login.aspx?ReturnUrl=%2f,RI,Login
http://www.ride.ri.gov/,Rhode Island,https://facebook.com/RIDeptEd,RI,Find us on Facebook \xbb
http://www.ride.ri.gov/,Rhode Island,https://twitter.com/RIDeptEd,RI,Follow us on Twitter \xbb
http://www.ride.ri.gov/,Rhode Island,http://visitor.r20.constantcontact.com/d.jsp?llr=vh4bchmab&p=oi&m=1112633572597,RI,Sign up for e-News \xbb
http://ed.sc.gov/,South Carolina,/about/,SC,About SCDE
http://ed.sc.gov/,South Carolina,/newsroom/,SC,Newsroom
http://ed.sc.gov/,South Carolina,/jobs/,SC,Jobs
http://ed.sc.gov/,South Carolina,/contact/,SC,Contact
http://ed.sc.gov/,South Carolina,https://www.facebook.com/scdoe,SC,Facebook
http://ed.sc.gov/,South Carolina,http://twitter.com/#!/EducationSC,SC,Twitter
http://ed.sc.gov/,South Carolina,http://www.linkedin.com/company/south-carolina-department-of-education?trk=company_name,SC,LinkedIn
http://ed.sc.gov/,South Carolina,http://instagram.com/educationsc#,SC,Instagram
http://ed.sc.gov/,South Carolina,https://plus.google.com/111776004149021354166/posts,SC,Google Plus
http://ed.sc.gov/,South Carolina,http://www.youtube.com/user/SouthCarolinaDeptEd,SC,YouTube
http://ed.sc.gov/,South Carolina,http://www.pinterest.com/EducationSC,SC,Pinterest
http://ed.sc.gov/,South Carolina,/,SC,South Carolina Department of Education
http://ed.sc.gov/,South Carolina,/districts-schools/,SC,Districts & Schools
http://ed.sc.gov/,South Carolina,/districts-schools/district-memoranda/,SC,District Memoranda
http://ed.sc.gov/,South Carolina,/districts-schools/grants/,SC,Grants
http://ed.sc.gov/,South Carolina,/districts-schools/medicaid/,SC,Medicaid
http://ed.sc.gov/,South Carolina,/districts-schools/nutrition/,SC,Nutrition and Health
http://ed.sc.gov/,South Carolina,/districts-schools/school-choice-innovation/,SC,School Choice & Innovation
http://ed.sc.gov/,South Carolina,/districts-schools/school-improvement/,SC,School Improvement
http://ed.sc.gov/,South Carolina,/districts-schools/school-planning-building/,SC,School Planning & Building
http://ed.sc.gov/,South Carolina,/districts-schools/school-safety/,SC,School Safety
http://ed.sc.gov/,South Carolina,/districts-schools/schools/,SC,Schools
http://ed.sc.gov/,South Carolina,/districts-schools/special-education-services/,SC,Special Education Services
http://ed.sc.gov/,South Carolina,/districts-schools/state-accountability/,SC,State Accountability
http://ed.sc.gov/,South Carolina,/districts-schools/student-interventions/,SC,Student Interventions
http://ed.sc.gov/,South Carolina,/districts-schools/transportation/,SC,Transportation
http://ed.sc.gov/,South Carolina,/districts-schools/virtual-education/,SC,Virtual Education
http://ed.sc.gov/,South Carolina,/tests/,SC,Tests
http://ed.sc.gov/,South Carolina,/tests/assessment-information/,SC,Assessment Information
http://ed.sc.gov/,South Carolina,/tests/elementary/,SC,Elementary
http://ed.sc.gov/,South Carolina,/tests/middle/,SC,Middle
http://ed.sc.gov/,South Carolina,/tests/high/,SC,High
http://ed.sc.gov/,South Carolina,/tests/adults/,SC,Adults
http://ed.sc.gov/,South Carolina,/educators/,SC,Educators
http://ed.sc.gov/,South Carolina,/educators/teaching-in-south-carolina/,SC,Teaching in South Carolina
http://ed.sc.gov/,South Carolina,/educators/certification/,SC,Certification
http://ed.sc.gov/,South Carolina,/educators/recruitment-and-recognition/,SC,Recruitment and Recognition
http://ed.sc.gov/,South Carolina,/educators/educator-preparation/,SC,Educator Preparation
http://ed.sc.gov/,South Carolina,/educators/educator-effectiveness/,SC,Educator Effectiveness
http://ed.sc.gov/,South Carolina,/educators/school-and-district-administrators/,SC,School and District Administrators
http://ed.sc.gov/,South Carolina,/instruction/,SC,Instruction
http://ed.sc.gov/,South Carolina,/instruction/adult-education/,SC,Adult Education
http://ed.sc.gov/,South Carolina,/instruction/career-and-technology-education/,SC,Career and Technology Education
http://ed.sc.gov/,South Carolina,/instruction/early-learning-and-literacy/,SC,Early Learning and Literacy
http://ed.sc.gov/,South Carolina,/instruction/read-to-succeed/,SC,Read to Succeed
http://ed.sc.gov/,South Carolina,/instruction/instructional-materials/,SC,Instructional Materials
http://ed.sc.gov/,South Carolina,/instruction/special-services/,SC,Special Services
http://ed.sc.gov/,South Carolina,/instruction/standards-learning/,SC,Standards & Learning
http://ed.sc.gov/,South Carolina,/instruction/technical-assistance/,SC,Technical Assistance
http://ed.sc.gov/,South Carolina,/instruction/virtual-sc/,SC,Virtual SC
http://ed.sc.gov/,South Carolina,/data/,SC,Data
http://ed.sc.gov/,South Carolina,/data/test-scores/,SC,Test Scores
http://ed.sc.gov/,South Carolina,/data/report-cards/,SC,Report Cards
http://ed.sc.gov/,South Carolina,/data/other/,SC,Other
http://ed.sc.gov/,South Carolina,/data/data-security-privacy/,SC,Data Security & Privacy
http://ed.sc.gov/,South Carolina,/data/information-systems/,SC,Information Systems
http://ed.sc.gov/,South Carolina,/policy/,SC,Policy
http://ed.sc.gov/,South Carolina,/policy/state-board-of-education/,SC,State Board of Education
http://ed.sc.gov/,South Carolina,/policy/education-laws-legislation/,SC,Education Laws & Legislation
http://ed.sc.gov/,South Carolina,/policy/federal-education-programs/,SC,Federal Education Programs
http://ed.sc.gov/,South Carolina,/finance/,SC,Finance
http://ed.sc.gov/,South Carolina,/finance/financial-services/,SC,Financial Services
http://ed.sc.gov/,South Carolina,/finance/financial-data/,SC,Financial Data
http://ed.sc.gov/,South Carolina,/finance/grants-accounting/,SC,Grants Accounting
http://ed.sc.gov/,South Carolina,/finance/auditing/,SC,Auditing
http://ed.sc.gov/,South Carolina,/finance/instructional-materials/,SC,Instructional Materials
http://ed.sc.gov/,South Carolina,/finance/fiscal-accounting/,SC,Fiscal Accounting
http://ed.sc.gov/,South Carolina,/finance/procurement/,SC,Procurement
http://ed.sc.gov/,South Carolina,/finance/grants/,SC,Grants
http://ed.sc.gov/,South Carolina,/about/,SC,About SCDE
http://ed.sc.gov/,South Carolina,/newsroom/,SC,Newsroom
http://ed.sc.gov/,South Carolina,/jobs/,SC,Jobs
http://ed.sc.gov/,South Carolina,/contact/,SC,Contact
http://ed.sc.gov/,South Carolina,https://portal.ed.sc.gov,SC,Login
http://ed.sc.gov/,South Carolina,/carousel/spearman-announces-changes-in-s-c-educator-evaluation/,SC,Spearman Announces Changes in S.C. Educator Evaluation
http://ed.sc.gov/,South Carolina,/carousel/spearman-announces-changes-in-s-c-educator-evaluation/,SC,Read More
http://ed.sc.gov/,South Carolina,/carousel/spearman-announces-south-carolina-students-selected-for-united-states-senate-youth-scholarship/,SC,Spearman Announces South Carolina Students Selected for United States Senate Youth Scholarship
http://ed.sc.gov/,South Carolina,/carousel/spearman-announces-south-carolina-students-selected-for-united-states-senate-youth-scholarship/,SC,Read More
http://ed.sc.gov/,South Carolina,/carousel/new-state-board-of-education-leadership-announced/,SC,New State Board of Education Leadership Announced
http://ed.sc.gov/,South Carolina,/carousel/new-state-board-of-education-leadership-announced/,SC,Read More
http://ed.sc.gov/,South Carolina,/carousel/spearman-praises-passage-of-every-student-succeeds-act/,SC,Spearman Praises Passage of Every Student Succeeds Act
http://ed.sc.gov/,South Carolina,/carousel/spearman-praises-passage-of-every-student-succeeds-act/,SC,Read More
http://ed.sc.gov/,South Carolina,/newsroom/profile-of-the-south-carolina-graduate/,SC,Profile of the South Carolina Graduate
http://ed.sc.gov/,South Carolina,/students/virtualsc-assistance-to-students/,SC,VirtualSC Assistance to Students
http://ed.sc.gov/,South Carolina,/newsroom/school-district-memoranda-archive/,SC,District Memoranda
http://ed.sc.gov/,South Carolina,/about/superintendent-of-education-molly-spearman/school-safety-taskforce/,SC,School Safety Taskforce
http://ed.sc.gov/,South Carolina,/policy/state-board-of-education/,SC,State Board of Education
http://ed.sc.gov/,South Carolina,/finance/grants/scde-grant-opportunities/,SC,SCDE Grant Opportunities
http://ed.sc.gov/,South Carolina,/about/superintendent-of-education-molly-spearman/,SC,Molly's Bio
http://ed.sc.gov/,South Carolina,https://youtu.be/BPHeH4DqbeY,SC,Video Message from Molly
http://ed.sc.gov/,South Carolina,https://www.facebook.com/scdoe,SC,Facebook
http://ed.sc.gov/,South Carolina,http://twitter.com/#!/EducationSC,SC,Twitter
http://ed.sc.gov/,South Carolina,http://www.linkedin.com/company/south-carolina-department-of-education?trk=company_name,SC,LinkedIn
http://ed.sc.gov/,South Carolina,http://instagram.com/educationsc#,SC,Instagram
http://ed.sc.gov/,South Carolina,https://plus.google.com/111776004149021354166/posts,SC,Google Plus
http://ed.sc.gov/,South Carolina,http://www.youtube.com/user/SouthCarolinaDeptEd,SC,YouTube
http://ed.sc.gov/,South Carolina,http://www.pinterest.com/EducationSC,SC,Pinterest
http://ed.sc.gov/,South Carolina,/educators/,SC,Teaching
http://ed.sc.gov/,South Carolina,/educators/teaching-in-south-carolina/,SC,Teaching in SC
http://ed.sc.gov/,South Carolina,/educators/recruitment-and-recognition/,SC,Recruitment and Recognition
http://ed.sc.gov/,South Carolina,/educators/teaching-in-south-carolina/current-south-carolina-teachers/view-certification-status/,SC,Certification Status
http://ed.sc.gov/,South Carolina,/educators/educator-effectiveness/,SC,Educator Evaluations
http://ed.sc.gov/,South Carolina,/professional-development/,SC,Professional Development
http://ed.sc.gov/,South Carolina,/educators/school-and-district-administrators/,SC,School and District Administrators
http://ed.sc.gov/,South Carolina,/instruction/standards-learning/,SC,Standards
http://ed.sc.gov/,South Carolina,/educators/educator-preparation/,SC,Education Preparation
http://ed.sc.gov/,South Carolina,/instruction/career-and-technology-education/,SC,Career and Technical Education
http://ed.sc.gov/,South Carolina,/districts-schools/,SC,Schools
http://ed.sc.gov/,South Carolina,/districts-schools/schools/school-directory/,SC,Directory
http://ed.sc.gov/,South Carolina,/districts-schools/virtual-education/,SC,Virtual Education
http://ed.sc.gov/,South Carolina,/districts-schools/special-education-services/,SC,Special Education Services
http://ed.sc.gov/,South Carolina,/instruction/read-to-succeed/,SC,Read to Succeed
http://ed.sc.gov/,South Carolina,/tests/,SC,Testing
http://ed.sc.gov/,South Carolina,/tests/elementary/,SC,Elementary
http://ed.sc.gov/,South Carolina,/tests/middle/,SC,Middle
http://ed.sc.gov/,South Carolina,/tests/high/,SC,High
http://ed.sc.gov/,South Carolina,/tests/adults/,SC,Adult
http://ed.sc.gov/,South Carolina,/data/,SC,Data
http://ed.sc.gov/,South Carolina,/data/report-cards/,SC,State Report Cards
http://ed.sc.gov/,South Carolina,/data/federal-report-cards/,SC,Federal Report Cards
http://ed.sc.gov/,South Carolina,/data/school-enrollment/,SC,School Enrollment
http://ed.sc.gov/,South Carolina,/family-community/,SC,Family & Community
http://ed.sc.gov/,South Carolina,/districts-schools/transportation/,SC,Transportation
http://ed.sc.gov/,South Carolina,/districts-schools/nutrition/,SC,Nutrition
http://ed.sc.gov/,South Carolina,/districts-schools/school-safety/,SC,Safety and Intervention
http://ed.sc.gov/,South Carolina,/instruction/adult-education/general-education-development-ged/online-document-ordering/,SC,High School & GED Document Ordering
http://ed.sc.gov/,South Carolina,https://www.facebook.com/scdoe,SC,Facebook
http://ed.sc.gov/,South Carolina,http://twitter.com/#!/EducationSC,SC,Twitter
http://ed.sc.gov/,South Carolina,http://www.linkedin.com/company/south-carolina-department-of-education?trk=company_name,SC,LinkedIn
http://ed.sc.gov/,South Carolina,http://instagram.com/educationsc#,SC,Instagram
http://ed.sc.gov/,South Carolina,https://plus.google.com/111776004149021354166/posts,SC,Google Plus
http://ed.sc.gov/,South Carolina,http://www.youtube.com/user/SouthCarolinaDeptEd,SC,YouTube
http://ed.sc.gov/,South Carolina,http://www.pinterest.com/EducationSC,SC,Pinterest
http://ed.sc.gov/,South Carolina,http://www.sc.gov,SC,SC.GOV
http://ed.sc.gov/,South Carolina,/privacy-legal/,SC,Privacy / Legal
http://ed.sc.gov/,South Carolina,/translation-disclaimer/,SC,Translation Disclaimer
http://doe.sd.gov/,South Dakota,/,SD,
http://doe.sd.gov/,South Dakota,http://feeds.feedburner.com/SouthDakotaDepartmentOfEducationPressReleases,SD,
http://doe.sd.gov/,South Dakota,http://www.twitter.com/sddoe,SD,
http://doe.sd.gov/,South Dakota,https://www.youtube.com/user/SouthDakotaDOE,SD,
http://doe.sd.gov/,South Dakota,http://sddoe.blogspot.com/,SD,
http://doe.sd.gov/,South Dakota,/,SD,HOME
http://doe.sd.gov/,South Dakota,/topics.aspx,SD,A-Z INDEX
http://doe.sd.gov/,South Dakota,/board/,SD,Board of Education
http://doe.sd.gov/,South Dakota,/data.aspx,SD,Data Center
http://doe.sd.gov/,South Dakota,https://southdakota.gosignmeup.com/public/calendar,SD,Events/PD
http://doe.sd.gov/,South Dakota,/pressroom/,SD,Media
http://doe.sd.gov/,South Dakota,/publications.aspx,SD,Publications
http://doe.sd.gov/,South Dakota,/secretary/2016legislature.aspx,SD,
http://doe.sd.gov/,South Dakota,/outcomes/,SD,
http://doe.sd.gov/,South Dakota,/secretary/2016legislature.aspx#taskforce,SD,
http://doe.sd.gov/,South Dakota,admin.aspx,SD,
http://doe.sd.gov/,South Dakota,admin.aspx,SD,links for administrators
http://doe.sd.gov/,South Dakota,/finance.aspx,SD,1. School Finance/State Aid
http://doe.sd.gov/,South Dakota,/grants.aspx,SD,2. Grants Management
http://doe.sd.gov/,South Dakota,/data.aspx,SD,3. School/Student Data
http://doe.sd.gov/,South Dakota,/ContentStandards/,SD,4. Content Standards
http://doe.sd.gov/,South Dakota,https://apps.sd.gov/de04public/TeacherLookup/TeacherSearch.aspx,SD,5. Teacher 411
http://doe.sd.gov/,South Dakota,teachers.aspx,SD,
http://doe.sd.gov/,South Dakota,teachers.aspx,SD,links for teachers
http://doe.sd.gov/,South Dakota,/oatq/teachercert.aspx,SD,1. Certification
http://doe.sd.gov/,South Dakota,/ContentStandards/,SD,2. Content Standards
http://doe.sd.gov/,South Dakota,/secretary/TE.aspx,SD,3. Teacher Effectiveness
http://doe.sd.gov/,South Dakota,https://southdakota.gosignmeup.com/,SD,4. GoSignMeUp Registration
http://doe.sd.gov/,South Dakota,/Assessment/,SD,5.  Assessment
http://doe.sd.gov/,South Dakota,parents.aspx,SD,
http://doe.sd.gov/,South Dakota,parents.aspx,SD,links for parents
http://doe.sd.gov/,South Dakota,reportcard/,SD,1. Report Card
http://doe.sd.gov/,South Dakota,http://sdmylife.com/,SD,2. SD MyLife
http://doe.sd.gov/,South Dakota,/octe/dualcredit.aspx,SD,3. Dual Credit Program
http://doe.sd.gov/,South Dakota,http://commoncore.sd.gov/,SD,4. Content Standards
http://doe.sd.gov/,South Dakota,/oess/sped.aspx,SD,5. Special Education
http://doe.sd.gov/,South Dakota,/reportcard/,SD,
http://doe.sd.gov/,South Dakota,outcomes/,SD,
http://doe.sd.gov/,South Dakota,/ofm/data-childcount.aspx,SD,
http://doe.sd.gov/,South Dakota,accountability/spi.aspx,SD,
http://doe.sd.gov/,South Dakota,secretary/tpe.aspx,SD,
http://doe.sd.gov/,South Dakota,/contentstandards/,SD,
http://doe.sd.gov/,South Dakota,/secretary/nexgen_accountability.aspx,SD,
http://doe.sd.gov/,South Dakota,http://indianeducation.sd.gov/,SD,
http://doe.sd.gov/,South Dakota,http://sddoe.blogspot.com/,SD,
http://doe.sd.gov/,South Dakota,http://blueribbon.sd.gov/,SD,
http://doe.sd.gov/,South Dakota,http://sddoe.blogspot.com/,SD,The Year to Act on Education
http://doe.sd.gov/,South Dakota,https://www.youtube.com/watch?v=XlV7d5Xv9jE,SD,Reviewing SD's math and English language arts standards
http://doe.sd.gov/,South Dakota,/pressroom/documents/2016/0119-AccLib.pdf,SD,Newly accredited libraries to be honored at Capitol
http://doe.sd.gov/,South Dakota,/assessment/documents/2016works.pdf,SD,"Jan. 19-22 - ACCESS 2.0, various locations"
http://doe.sd.gov/,South Dakota,/assessment/documents/2016works.pdf,SD,"Feb. 11-Mar. 1 - Smarter Balanced and DSTEP Science, various locations"
http://doe.sd.gov/,South Dakota,https://southdakota.gosignmeup.com/public/calendar,SD,View complete list of events at GoSignMeUp.com
http://doe.sd.gov/,South Dakota,/oess/Birthto3.aspx,SD,Birth to 3
http://doe.sd.gov/,South Dakota,http://www.sdmylife.com/students/remediation/,SD,College Readiness Coursework
http://doe.sd.gov/,South Dakota,/outcomes/,SD,DOE Goals and Aspiration
http://doe.sd.gov/,South Dakota,http://www.sdmylife.com/students/advanced-education-opportunities ,SD,Dual Credit
http://doe.sd.gov/,South Dakota,http://bhr.sd.gov/workforus.aspx,SD,Employment
http://doe.sd.gov/,South Dakota,/cans/,SD,Food and Nutrition Programs
http://doe.sd.gov/,South Dakota,/oess/sped.aspx,SD,Special Education
http://doe.sd.gov/,South Dakota,/ofm/statdigest.aspx,SD,Statistical Digest
http://doe.sd.gov/,South Dakota,/oess/titlei.aspx,SD,Title Programs
http://doe.sd.gov/,South Dakota,http://www.k12.sd.us/,SD,K-12 Data Center
http://doe.sd.gov/,South Dakota,http://indianeducation.sd.gov/,SD,Indian Education
http://doe.sd.gov/,South Dakota,http://www.legis.sd.gov/,SD,SD Codified Laws
http://doe.sd.gov/,South Dakota,http://www.commoncore.sd.gov/,SD,SD Common Core
http://doe.sd.gov/,South Dakota,http://sdmylife.com/,SD,SDMyLife
http://doe.sd.gov/,South Dakota,http://www.sdvs.k12.sd.us/,SD,SD Virtual School
http://doe.sd.gov/,South Dakota,http://history.sd.gov/,SD,State Historical Society
http://doe.sd.gov/,South Dakota,http://library.sd.gov/,SD,State Library
http://doe.sd.gov/,South Dakota,https://apps.sd.gov/applications/de04public/TeacherLookup/TeacherSearch.aspx,SD,Teacher 411
http://doe.sd.gov/,South Dakota,/about.aspx,SD,Email Us
http://doe.sd.gov/,South Dakota,/about.aspx,SD,DOE Directory
http://doe.sd.gov/,South Dakota,/ofm/edudir.aspx,SD,School Directory
http://doe.sd.gov/,South Dakota,http://www.sd.gov/,SD,State Home Page
http://doe.sd.gov/,South Dakota,http://www.sd.gov/disclaim.aspx,SD,Disclaimer
http://doe.sd.gov/,South Dakota,http://www.sd.gov/accpolicy.aspx,SD,Accessibility
http://doe.sd.gov/,South Dakota,http://doe.sd.gov/Nondiscrimination.aspx,SD,Notice of Nondiscrimination
http://doe.sd.gov/,South Dakota,http://www.sd.gov/privacy.aspx,SD,Privacy Policy
http://www.state.tn.us/education/,Tennessee,/,TN,Home
http://www.state.tn.us/education/,Tennessee,/,TN,State of Tennessee
http://www.state.tn.us/education/,Tennessee,/,TN,
http://www.state.tn.us/education/,Tennessee, /main/section/residents,TN,Residents
http://www.state.tn.us/education/,Tennessee,https://dl.safety.tn.gov ,TN,Renew Your Driver License
http://www.state.tn.us/education/,Tennessee, /main/section/cars-driving,TN,Cars & Driving
http://www.state.tn.us/education/,Tennessee,https://dl.safety.tn.gov ,TN,Renew Your Driver License
http://www.state.tn.us/education/,Tennessee, /revenue/article/duplicate-registration,TN,Duplicate Registration
http://www.state.tn.us/education/,Tennessee, /revenue/topic/vehicle-titling,TN,Vehicle Titling
http://www.state.tn.us/education/,Tennessee, /revenue/article/duplicate-title,TN,Duplicate Title
http://www.state.tn.us/education/,Tennessee,http://www.tn.gov/dlpractice ,TN,Drivers License Practice Test
http://www.state.tn.us/education/,Tennessee, /main/section/driver-services,TN,Driver Services
http://www.state.tn.us/education/,Tennessee, /main/section/communities,TN,Communities
http://www.state.tn.us/education/,Tennessee, /main/section/local,TN,Local Government
http://www.state.tn.us/education/,Tennessee,http://www.assessment.cot.tn.gov/RE_Assessment ,TN,Real Estate Assessment Data
http://www.state.tn.us/education/,Tennessee,https://apps.tn.gov/foil ,TN,Search Felony Offenders
http://www.state.tn.us/education/,Tennessee, /tbi/section/tennessee-sex-offender-registry,TN,Tennessee Sex Offender Registry
http://www.state.tn.us/education/,Tennessee, /main/section/education,TN,Education
http://www.state.tn.us/education/,Tennessee,http://www.k-12.tn.gov/sde/ ,TN,Public School Directory
http://www.state.tn.us/education/,Tennessee, /education/topic/tcap-results-at-a-glance,TN,TCAP Results at a Glance
http://www.state.tn.us/education/,Tennessee, /thec/article/report-card,TN,Report Card on the Effectiveness of Teacher Training Programs
http://www.state.tn.us/education/,Tennessee,/education ,TN,Education Home
http://www.state.tn.us/education/,Tennessee, /revenue/article/sales-tax-holiday,TN,Sales Tax Holiday
http://www.state.tn.us/education/,Tennessee, /education/topic/home-schooling-in-tn,TN,Home school
http://www.state.tn.us/education/,Tennessee, /main/section/children-families,TN,Children & Families
http://www.state.tn.us/education/,Tennessee, /humanservices/article/child-support-frequently-asked-questions,TN,Child Support Guidelines - Frequently Asked Questions
http://www.state.tn.us/education/,Tennessee,/humanservices ,TN,Human Services Home
http://www.state.tn.us/education/,Tennessee, /humanservices/section/children,TN,Children
http://www.state.tn.us/education/,Tennessee, /humanservices/section/disability-services,TN,Disability Services
http://www.state.tn.us/education/,Tennessee, /main/section/business,TN,Business
http://www.state.tn.us/education/,Tennessee, /ecd/topic/how-to-start-a-business,TN,How to Start a Business
http://www.state.tn.us/education/,Tennessee, /main/section/existing-businesses,TN,Existing Businesses
http://www.state.tn.us/education/,Tennessee, /revenue/section/taxes,TN,Taxes
http://www.state.tn.us/education/,Tennessee, /revenue/section/e-file-and-pay,TN,E-file and Pay
http://www.state.tn.us/education/,Tennessee,https://tnbear.tn.gov/ECommerce/FilingSearch.aspx ,TN,Search Corporations and LLCs
http://www.state.tn.us/education/,Tennessee,http://www.tn.gov/sos/bus_svc/ ,TN,Dept. of State Business Service
http://www.state.tn.us/education/,Tennessee, /main/section/new-businesses1,TN,New Businesses
http://www.state.tn.us/education/,Tennessee, /ecd/topic/how-to-start-a-business,TN,How to Start a Business
http://www.state.tn.us/education/,Tennessee,https://tnbear.tn.gov/ECommerce/NameAvailability.aspx ,TN,Business Name Availability
http://www.state.tn.us/education/,Tennessee, /revenue/topic/revenue-information-for-new-businesses,TN,New Businesses
http://www.state.tn.us/education/,Tennessee,https://tnbear.tn.gov/NewBiz/ ,TN,Register a New Business
http://www.state.tn.us/education/,Tennessee, /main/section/licenses-permits,TN,Licenses & Permits
http://www.state.tn.us/education/,Tennessee,https://apps.tn.gov/hlrs/ ,TN,Renew Health Care Professional License
http://www.state.tn.us/education/,Tennessee,https://apps.tn.gov/cirens/ ,TN,Renew Professional License
http://www.state.tn.us/education/,Tennessee, /commerce/section/regulatory-boards,TN,Regulatory Boards
http://www.state.tn.us/education/,Tennessee, /health/section/health-professional-boards,TN,Health Professional Boards
http://www.state.tn.us/education/,Tennessee,https://apps.tn.gov/licenses/ ,TN,License Regulations
http://www.state.tn.us/education/,Tennessee, /main/section/doing-business,TN,Doing Business
http://www.state.tn.us/education/,Tennessee, /generalservices/topic/vendor-information,TN,Vendor Information
http://www.state.tn.us/education/,Tennessee,https://supplier.edison.tn.gov/psp/suprd/SUPPLIER/ERP/h/?tab=DEFAULT,TN,Bid Opportunities
http://www.state.tn.us/education/,Tennessee, /generalservices/article/bidder-registration,TN,Bid Registration
http://www.state.tn.us/education/,Tennessee, /generalservices/article/request-for-proposals-rfp-opportunities,TN,Request for Proposals (RFP) Opportunities
http://www.state.tn.us/education/,Tennessee, /main/section/government,TN,Government
